,business_id,stars,RestaurantsAttire,RestaurantsGoodForGroups,DriveThru,OutdoorSeating,RestaurantsTableService,WheelchairAccessible,Smoking,ByAppointmentOnly,HappyHour,BusinessAcceptsCreditCards,BYOBCorkage,AcceptsInsurance,HasTV,BikeParking,Corkage,DogsAllowed,GoodForKids,RestaurantsTakeOut,BusinessAcceptsBitcoin,RestaurantsPriceRange2,WiFi,RestaurantsReservations,RestaurantsDelivery,NoiseLevel,Caters,CoatCheck,BYOB,AgesAllowed,Alcohol,GoodForDancing,wednesday,hipster,halal,saturday,live,brunch,no_music,soy-free,trendy,dairy-free,garage,kosher,latenight,thursday,gluten-free,intimate,classy,lot,dj,valet,karaoke,background_music,sunday,divey,romantic,breakfast,vegetarian,touristy,monday,validated,dinner,vegan,upscale,street,friday,casual,dessert,lunch,jukebox,video,tuesday
411,WLCdg4ib7-_7b8epoXRjAw,3.0,casual,True,,False,,,,,,True,,,True,True,,,True,True,,1,no,False,True,quiet,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
412,qhuuWs1eshxEHhTSfGV2rg,4.0,casual,True,,False,,,,,,True,,,True,,,,True,True,,2,free,True,True,average,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
413,E4T1Z08kU1QmrYj8xh-Y0Q,3.0,casual,True,,False,,,,,,,,,,True,,,True,True,,2,,True,True,average,,,,,,,,False,,,,False,,,False,,,,False,,,False,False,,,,,,,,False,False,,False,,,False,,False,,,False,False,False,,,
414,CGR7fAfsGYIKgIW4lMsNhA,3.0,,,,False,,,,,,,,,,,,,,,,,,,,quiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,aC9D8lFr5k9pWU0IBdEb0g,3.0,casual,True,,False,,,,,,True,,,False,,,,True,True,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,KHAt_XY7SiRBOZVPSDxJIg,3.0,casual,True,,False,True,,,,,,,,False,False,,,True,True,,2,,False,True,quiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,7FlGlQaNx-FnYluwGgrnOw,3.5,casual,True,,,True,,,,,,,,True,False,,,True,True,,2,,,,average,,,,,beer_and_wine,,,,,,,False,,,,,False,,False,,,,,False,,False,,,,,,False,,,,False,False,,,False,,,False,False,,,
418,BmSLyxm8b86dtzwuT7LqBA,3.5,casual,True,,False,,,,,,,,,False,True,,,True,True,,1,no,False,False,loud,False,,,,none,,,False,,,,False,,,False,,True,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,True,False,True,,,
419,0M3KCmdY-_xlIu5vEqVq4A,4.0,casual,True,,False,True,True,,,,,,,False,True,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,True,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,True,False,True,,,
420,gvAb7XSRcfFDF0CraqEnQw,3.5,casual,,,False,,,,,,,,,,,,,,True,,2,,,True,very_loud,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
421,MdS6EHt2RZFpn9fQXZc9Ig,3.0,casual,True,,True,True,True,outdoor,,True,,,,True,True,,,True,True,,2,free,True,False,quiet,True,False,,,full_bar,False,,False,,,False,False,False,,False,,False,,False,,,False,False,True,False,False,False,False,,,False,False,,False,,False,True,,False,False,,True,False,True,False,False,
422,jNhxnj9j_spThcSzJMaeTw,3.5,casual,True,,False,,,,,,True,,,,,,,True,True,,1,,,,,,,,,,,,,,,,,,,,,False,,,,,,,True,,False,,,,,,,,,,False,,,,False,,,,,,,
423,xSplhd6mlpQzbjUAq3rP6w,4.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,True,average,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
424,ypu32D_yjErCge-2cgga3w,3.5,casual,True,,False,True,,,,,,,,False,True,,,True,True,,2,free,True,False,average,False,,,,full_bar,,,False,,,,False,,,False,,False,,True,,,False,False,False,,False,,,,,False,False,,False,,False,True,,False,False,,True,False,True,,,
425,xXGRRmCIf6t6Bn-NvxHYwA,3.5,casual,True,,False,,,,,,True,,,True,True,,,True,True,,2,free,False,True,quiet,,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,True,,,
426,pNp1FK8JqW8ZMA26YJGXYA,3.5,casual,False,,True,,,,,,True,,,True,False,,,True,True,,1,no,False,True,quiet,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
427,7zQejWAhY4v4LXHR6bY7dg,3.0,casual,True,,False,True,,,,,,,,False,True,,,True,True,,2,no,True,False,average,,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
428,BjmQrfOlX_LJFA5IomcRuw,4.0,,True,,,,,,,,,,,,,,,True,True,,,,True,False,,,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,False,,,
429,vAyQDNs9lu_8hT20lleGqg,2.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,,True,True,quiet,False,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,R8Mw0iFenJ3nwXuZb7Ql4A,3.0,casual,True,,False,True,,,,,,,,True,False,,,True,True,,1,no,False,False,loud,,,,,none,,,False,,,,False,,,False,,False,,True,,,False,False,True,,False,,,,,False,False,,False,,False,False,,False,False,,True,True,False,,,
431,XIX4xuzrt3IzvjX9MtHr9g,3.5,casual,False,,False,,,,,,,,,False,True,,,True,True,,2,no,True,True,quiet,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
432,yKuAM6kL5sSKtfoe9a3GpQ,3.0,casual,True,,False,,,,,,,,,False,True,,,True,True,,1,no,True,False,average,False,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,True,,True,,,,,
433,wgAPiE2YllXAYOHPWPGc_w,3.0,casual,True,,False,,,,,,,,,True,True,,,True,True,,2,,True,True,quiet,,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
434,Mwl79jLlxPQabA3yiSPz0A,4.0,casual,True,,False,,,,,,,,,,True,,,True,True,,1,no,False,False,,,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,True,,,
435,RJdmNA9oQyGIaLbuHOIxLg,3.0,casual,,,,,,,,,,,,,,,,,,,1,,,True,,,,,,none,,,,,,,,,,False,,,,,,,False,False,,,,,,,,False,,,False,,,,,False,,,False,,,,,
436,NPiVx-WKsuOEl1v0eWdxYg,2.5,casual,True,,False,True,,,,,,,,False,False,,,True,True,,3,free,True,True,average,,,,,,,,False,,,,False,,,False,,,,False,,,False,False,,,,,,,,False,False,,False,,,False,,False,,,False,False,False,,,
437,m4-_z5j_XKfpQmY8P1IojA,2.5,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,QLsi9HiQCuWvnGayRTgO0A,3.0,casual,,,False,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
439,e7oOEdxosDy5NG_XxdXVAg,3.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,True,average,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
440,f2FfutZhb4F-m1Ob0EdYaw,3.0,casual,True,,False,,,,False,,True,,,True,True,,,True,True,,2,no,False,True,average,True,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,False,,,
441,FSuV_LwkREet6LWpJzJxdA,3.5,,,,,,,,,,,,,,True,,,,True,,1,,,,,,,,,,,,,,,,False,,,,,True,,False,,,,,False,,False,,,,,,False,,,,False,False,,,False,,,False,False,,,
442,35JjuQ6nsSNshtt5hyLUCQ,3.5,casual,True,,False,True,,,,,True,,,True,True,,,True,True,,2,free,True,False,average,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,False,,,
443,vX-FwyJ7eINXn_Gn6CqMFg,3.0,casual,True,,False,,True,,,,True,,,False,False,,,True,True,,1,no,True,True,quiet,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
444,KK7H1bVOMAJnDqMhBv2zpA,4.0,casual,True,,False,True,,,,,,,,False,True,,,True,True,,2,no,True,False,average,True,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
445,HO14ySQ5n70Z-XQCFCL1JA,3.0,casual,True,,,,,,,,,,,False,,,,True,True,,2,,,True,,True,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,CQJGl8n0wqL8WSEsG_yqDg,3.0,casual,False,,False,,,,,,True,,,False,True,,,True,True,,1,,True,True,quiet,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
447,CXFARDJEpOreI9Xyxzl8Yw,2.5,casual,True,,False,,,,,,True,,,False,,,,True,True,,1,,False,False,average,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
448,mvhokWwVKgfE-koLlc4VEw,2.5,casual,False,,False,,,,,,True,,,False,True,,,False,True,,2,paid,False,True,very_loud,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
449,Dxx9L6_wyfjiZieJJurptw,2.5,casual,True,False,True,False,,,,,True,,,True,True,,,True,True,,1,free,False,False,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,True,,,
450,dH1w7xsaApqlk4xTmpM_Qw,4.0,casual,True,,False,,,,,,,,,True,False,,,True,True,,2,no,True,True,,True,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
451,Ny7Y1Rlhwi5n4LHIpUA21g,3.5,casual,True,,,,,,,,True,,,False,,,,True,True,,1,,True,False,,,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,True,False,False,,,
452,SaTA8vxwlX-IYKRRRQbxFw,3.0,casual,False,,False,,,,,,True,,,True,,,,True,True,,1,no,False,True,average,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
453,QlAPX3c0Vm2dU_w3puIAIw,4.5,casual,True,,False,True,True,,,,True,,,False,True,,,True,True,,2,free,True,True,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
454,UC2dfjZg8mrRh10maovQfw,3.5,casual,True,,False,True,,,,,True,,,True,False,,,True,True,,2,free,True,False,average,True,,,,beer_and_wine,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,,False,True,,False,,False,True,,False,False,,True,False,True,,,
455,9g4jaW7IzcuwXg86eJbynw,3.5,casual,False,,False,True,,,,,False,,,False,True,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
456,k1q9f7aJ2TsoSbeA8Qm1aA,3.0,casual,True,,False,True,True,,,,True,,,False,True,,,True,True,,2,free,True,False,average,True,,,,full_bar,,,False,,,,False,,,False,,True,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,True,False,,False,False,True,,,
457,9H4Q7_Fr4qtKfTcmJZmfBA,3.5,casual,True,,,,,,,,,,,,,,,,True,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,_HePiPCk9tmgezshWwZGOw,4.0,casual,True,,False,,,,,,,,,True,True,,,True,True,,2,free,,True,average,True,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,True,,False,,,,,
459,QI0PGXbGkIdInOOBeq6ieQ,3.0,casual,True,,False,False,,,,,True,,,True,False,,,True,True,,1,no,False,False,quiet,,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
460,JdoBiBRgeS_KKaNaU1sofA,4.0,casual,True,,False,,,,,,True,,,True,False,,,True,True,,2,no,True,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
461,a8fDCWlW8dRWb0QEf2vtAA,2.5,casual,True,,False,,,,,,,,,True,,,,True,True,,1,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,vHHHbPjhXtLApOmBoGWLww,2.5,casual,True,,False,,,,,,,,,True,True,,,True,True,,1,no,True,True,quiet,False,,,,beer_and_wine,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,False,,,,,
463,UzW_6PaLFzPjP7_2Czk3Wg,3.0,casual,True,,False,,,,,,True,,,False,False,,,True,True,,2,,True,False,average,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
464,xUsLyzWQId6nXwNDVq08qQ,3.5,casual,True,,False,,,,,,True,,,,,,,True,True,,2,,True,False,,,,,,full_bar,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
465,Cgd-CnFBImf38ypxOMfErA,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
466,kD1u5HwZpWOH2bAU_W0ARQ,3.0,casual,False,,False,,,,,,True,,,False,True,,,True,True,,1,,False,True,quiet,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
467,Mn8PTuxCUu1A2_RlwXv3kw,4.0,casual,True,,False,True,,,,,,,,False,True,,,True,True,,3,no,True,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
468,2m4092MsMzEHkuxodaj6-g,4.0,casual,True,,False,True,True,,,,True,,,False,True,,,True,True,False,2,free,True,False,average,False,,,,beer_and_wine,,,False,,,,False,,,False,,True,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
469,TQ5uHmIZmcXBBYOR8pvH-Q,2.5,casual,True,,,,,,,,,,,False,,,,True,True,,1,,True,True,average,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
470,6PdHFAW72p0sSrMCX0mmbw,3.5,casual,True,,False,,,,,,,,,False,True,,,True,True,,1,no,True,True,average,,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,True,False,True,,,
471,AMM3qOH9DUQzJHm9Q3vHag,3.0,casual,True,,False,True,,,,,True,,,False,True,,,True,True,,2,free,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
472,Ae-eZJr2njTu9XOPOF8z2Q,2.5,casual,False,,,,,,,,,,,,,,,False,True,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,SnqzOHp_COcrQbNsuPuHwg,3.5,casual,True,,False,True,,,,,,,,True,False,,,True,True,,2,no,False,True,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,True,,False,False,,True,False,True,,,
474,RU3PsG2y_eGBFi_8jDqyQA,3.0,casual,True,False,False,True,,,,,True,,,False,True,,,True,True,,1,free,False,True,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,True,False,False,,False,,False,True,,False,False,,True,False,True,,,
475,tZpxk604kWWHsJKyirraZg,4.0,casual,True,,False,True,,,,,True,,,False,True,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
476,gJpe4zhZV9ajKJyX5yN85A,3.0,,True,,,,,,,,True,,,,,,,True,True,,,,False,False,,,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
477,Sa4-TzGkHKzCA99ZdkPJYA,2.0,,True,,,,,,,,,,,,,,,True,True,,1,,True,False,,,,,,,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,False,,,,,
478,Uz77JHl5e6zlGa-71-6_dA,2.5,casual,True,,False,,,,,,True,,,False,,,,True,True,,2,no,False,,quiet,,,,,none,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
479,zlX5HIwcZUIssEgIwYaXLA,3.0,casual,False,,False,,,,,,True,,,False,,,,True,True,,1,free,False,False,average,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
480,qDOmZGSjF22RaaUYnePZWg,3.5,casual,True,,False,,,,,,True,,,True,False,,,True,True,,1,no,False,True,quiet,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
481,zDbRhfmrhXdXy1o8uKTrAg,2.0,casual,True,,True,,,,,,True,,,False,True,,,True,True,,1,,False,False,loud,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
482,0EenuQflCCzaqn_Nog8R5A,4.0,casual,True,,False,,,,,,,,,True,True,,,True,True,,2,free,True,True,average,True,,,,beer_and_wine,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
483,ZOAid_xX3q85wAkBWtFDPg,3.5,casual,True,,False,True,,,,,,,,True,True,,,True,True,,1,no,True,False,average,False,,,,none,,,False,,,,False,,,False,,True,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
484,5paJ02eNpdJOX8TffqdzYg,2.5,casual,True,,False,,,,,,,,,,,,,True,,,2,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
485,yzfp-WYIfcwRwcuMc6Uelw,2.0,casual,False,,False,,,,,,True,,,,,,,,True,,1,,False,,,,,,,none,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
486,zgQHtqX0gqMw1nlBZl2VnQ,3.0,casual,True,,False,,,,,,,,,False,True,,,False,True,,2,no,True,True,loud,False,,,,full_bar,,,False,,,,False,,,True,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,True,,False,True,,True,False,True,,,
487,MtHqRoJW81oJ0hzVieqsDQ,3.0,casual,True,,False,,,,,,True,,,False,,,,False,False,,1,,False,False,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
488,B3H60GaBic12F4VLBi7-9A,2.5,casual,False,,False,False,,,,,True,,,True,False,,,True,True,,1,,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,True,False,False,,False,,False,True,,False,False,,False,False,False,,,
489,vAh6WNioOEw7G9tGhd_JQw,4.0,casual,True,,False,,,,,,True,,,False,False,,,True,True,,2,no,True,False,average,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
490,LV6nlFQTt-KFdtapmsSzUw,2.5,,,,,,,,,,True,,,,,,,True,True,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,DDAGwRR0SypD47XD7-ytjA,3.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,2,no,False,False,quiet,False,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,True,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
492,nNVkOU4VCJk866ixG9j95Q,4.0,casual,False,,False,,,,,,,,,False,False,,,True,True,,1,no,False,True,quiet,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
493,xdfGzrJ1mx3mBx6m14Ebhw,3.0,casual,True,,False,,,,,,,,,False,True,,,True,True,,1,no,False,False,average,False,,,,beer_and_wine,,,False,,,,False,,,False,,False,,True,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
494,VtqYBu6WCshn2-FOCZCflQ,3.5,,False,,,,,,,,,,,,,,,True,True,,,,False,,,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
495,DMec_XDhbwMigLNnk9jJrQ,2.0,casual,True,,False,,,,,,,,,False,,,,True,True,,2,,True,True,average,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
496,QOmojzu24dTI2coPjOtu2Q,2.5,casual,False,,True,False,,,,,True,,,False,True,,,True,True,,1,no,False,True,very_loud,False,,,,none,,,False,,,,False,,,False,,False,,True,,,False,False,True,,False,,,,True,False,False,,False,,False,True,,False,False,,False,False,True,,,
497,n9je8Whvn5VWm7rOuCeuPw,4.5,,,,,,,,,,,,,,,,,,True,,2,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,kPxZJSYXcEUX-aCY-Ma_xw,4.0,casual,,,False,True,True,,,,,,,True,False,,False,,True,,2,no,True,True,,True,,,,full_bar,,,,,,,,,,,,False,,,,,,,True,,False,,,,,,,,,,False,,,,False,,,,,,,
499,RnxOmwWVsJC87ztJPrHsig,3.5,casual,True,True,False,False,,,,,True,,,True,True,,,True,True,,1,no,False,False,,,,,,none,,,,,,,False,,,,,,,False,,,,,,,,,,,,,False,,,,,False,,,,,,False,False,,,
500,GVE-CnmlIiFmKjBVSGXMTg,3.0,casual,False,,False,,,,,,True,,,False,True,,,True,True,,2,no,False,False,,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
501,7FPYgKjPu7c2qTcRyBq5DQ,2.5,casual,True,,,,,,,,True,,,,,,,True,True,,2,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,tkSk6jdenjbYEcqSchFR7g,4.0,casual,True,,False,,,,,,True,no,,True,True,,,True,True,,2,no,True,False,quiet,False,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
503,bBPwtSuuiyePO9RNDkqQeg,3.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,,True,False,average,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
504,A1ailXV5E0e9RobODEJ2BQ,4.0,casual,True,,False,,,,,,,,,True,,,,True,True,,1,no,False,False,average,True,,,,none,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,False,,,,,
505,vnCU8LWS1xMfm-94Ojwzmw,3.5,casual,True,,False,,,,,,,,,True,,,,True,True,,1,no,True,True,quiet,,,,,,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,False,,,,,
